day,predicted_close
297,5.70874219646657
298,5.570625099788873
299,5.604325198325978
300,5.655094992277356
301,5.786844734039762
302,5.8116161364209935
303,5.908704491154906
304,5.857657666030767
305,5.885269415598297
306,5.884510062259275
307,5.937267099567103
308,5.900692657092832
309,5.907524885711904
310,5.872967133557197
311,6.025723341920763
312,6.091704579871984
313,6.164832541937232
314,6.275089479664656
315,6.364587772435989
316,6.405456039760985
317,6.4684017361199215
318,6.49736223901691
319,6.488838069712652
320,6.471899193041663
321,6.496163417364027
322,6.5621749069206325
323,6.581097824129227
324,6.548669505570428
325,6.555319017418605
326,6.49791219270116
327,6.385109324527925
328,6.348287008823667
329,6.169866498291918
330,6.207251221610337
331,6.094222795196021
332,6.110249959244956
333,6.13197770738312
334,6.109739603684873
335,6.127346947960972
336,6.059215122157227
337,6.0908885853591075
338,6.074585259551009
339,6.001287120376215
340,5.983731428458239
341,6.022606545008352
342,6.121411952849943
343,6.144245599671388
344,6.13107363478908
345,6.137353793590584
346,6.152485577554013
347,6.175438764880951
348,6.2048803882770045
349,6.2358213543745835
350,6.244903741462193
351,6.283373951521374
352,6.382232544267748
353,6.426982188852251
354,6.534668246786936
355,6.6156388799553865
356,6.598704569269366
357,6.595264580589767
358,6.6975629408594175
359,6.735946748986186
360,6.752166510543847
361,6.806159323001014
362,6.968231984068101
363,7.061814244103138
364,7.101943035158358
365,7.166178432337445
366,7.090556677452402
367,7.071140860792936
368,6.8910472289880085
369,6.847243687248223
370,6.7986632633020605
371,6.732137612379235
372,6.536760181760795
373,6.530546019644962
374,6.281421111077358
375,6.208943377289401
376,6.213791020024477
377,6.263506722541276
378,6.264609353902425
379,6.318078046760107
380,6.2850491030435744
381,6.1403630138686545
382,6.100695412583108
383,6.111839663326942
384,6.042678273857207
385,6.138274635117564
386,6.124960703416955
387,6.066463780070445
388,6.166803187274932
389,6.163964555411111
390,6.095458791965201
391,6.127644500384464
392,6.131641063334814
393,6.078548661855323
394,6.007742033062399
395,5.884208926022244
396,5.744046824198057
397,5.8257780645583095
398,5.6985027110167925
399,5.657271575531129
400,5.562498408194198
401,5.552219055307713
402,5.476209094381564
403,4.720785636590778
404,4.4703578749815644
405,4.553327291552226
406,4.399838315626554
407,4.411873562868435
408,4.381791500067711
409,4.395108170995671
410,4.417284672619046
411,4.539994384780764
412,4.600648179582564
413,4.65380786012922
414,4.644679940705074
415,4.61317315976183
416,4.666263401930671
417,4.743767881021046
418,4.655275395902002
419,4.690416961610885
420,4.867226755469187
421,4.925178781114715
422,4.915656740906123
423,4.906289481872292
424,4.899495031152864
425,4.811708958013852
426,4.684055772805008
427,4.580721929459429
428,4.592284057435618
429,4.600275850018041
430,4.610853066528204
431,4.71999452391125
432,4.56821347532415
433,4.527025654040444
434,4.409460342261906
435,4.219377250766754
436,4.158184169300397
437,4.235862792340915
438,4.227162917176882
439,4.42503106971052
440,4.4381402777777765
441,4.422546315836937
442,4.404970410117304
443,4.381889583500227
444,4.389963208230334
445,4.348368416611351
446,4.440490413724809
447,4.414682104527418
448,4.49561030459782
449,4.496168117097824
450,4.437514682539682
451,4.387432232066561
452,4.42973050595238
453,4.401630381944444
454,4.332759541813533
455,4.49666701388889
456,4.833147765547888
457,4.859313375361758
458,4.965847232521148
459,4.901047693706694
460,4.8021764584859215
461,4.896243223435537
462,4.843968169534778
463,4.8792566964285715
464,5.0304736359126965
465,5.061708234126984
466,5.00731785674377
467,4.976097410256527
468,5.001565532557718
469,4.98249945436508
470,5.085640222371406
471,5.069770789231909
472,5.088467132476215
473,5.16846656981423
474,5.176660147683817
475,5.193971697442491
476,5.147047170395542
477,5.131830438273356
478,5.167353977703019
479,5.214324218415457
480,5.087643683147162
481,4.980434247298467
482,5.051121466901156
483,5.044925744047619
484,5.064356708170077
485,5.096846621666257
486,5.090395642717647
487,5.057041070496682
488,5.151707315835556
489,5.191726521168166
490,5.215945817287386
491,5.261098631727885
492,5.3529769614787295
493,5.399330321823466
494,5.482831703906588
495,5.469691750865514
496,5.405279207515713
497,5.3400375867940655
498,5.322653574516655
499,5.208604279434868
500,5.200637172398115
501,5.11281123234272
502,5.004198193612036
503,4.993615445901342
504,5.015614806547619
505,5.092769358766234
506,5.103298330325716
507,5.064339492404274
508,5.1277363498894255
509,5.09022885500937
510,5.154243131734153
511,5.177670804808362
512,5.092863902685227
513,5.043685024524093
514,5.020311837121214
515,4.950107086583342
516,4.973270992872454
517,4.951651339285717
518,4.896902739448049
519,4.90807995806277
520,4.975754984626109
521,5.071604025845478
522,5.164712100075149
523,5.1341289331797935
524,5.144899345513483
525,5.180823622377533
526,5.043100655011636
527,4.9520057398962605
528,5.034190029761905
529,5.046012400793649
530,5.049248415790151
531,5.058071377896401
532,5.062018915643178
533,5.118495632864365
534,5.165750476791571
535,5.186410664746116
536,5.127166746458195
537,5.16213391459933
538,5.238500790866215
539,5.303166828508981
540,5.352817592332471
541,5.209737309834313
542,5.112218116107727
543,5.14605725235504
544,5.295807185216176
545,5.2157952917257955
546,5.2035733335495
547,5.183946612084104
548,5.183298618935887
549,5.234281614369441
550,5.161175968277548
551,5.160762245801388
552,5.140622446452154
553,5.084889109848486
554,5.098802592947991
555,5.203422754484511
556,5.277451175911466
557,5.213060809005249
558,5.390558829748066
559,5.514283666261038
560,5.54959556311047
561,5.55767195940169
562,5.647970783357339
563,5.536377265804259
564,5.661776727481872
565,5.695965206048603
566,5.70173092428616
567,5.688260679563642
568,5.957922966696954
569,5.966240941472754
570,6.009782852115429
571,5.9741089959937765
572,5.976727311394743
573,6.001871965872213
574,6.146342785284413
575,6.12903644667419
576,6.027332420073052
577,5.957419797390115
578,5.957312772865145
579,5.968783339056783
580,6.031784698461262
581,6.1329172262005915
582,6.242768918121282
583,6.236606450963492
584,6.058121057167119
585,6.022138918184774
586,6.001593258815382
587,5.892176336093593
588,5.864587620305327
589,5.868721885941346
590,5.878259636370576
591,5.902020553049967
592,5.869475464654585
593,5.934746119828106
594,5.901566590834767
595,5.836049749870379
596,5.808286583135713
597,5.795807550187809
598,5.778589391843854
599,5.764219456845239
600,5.8621584828688436
601,6.218950424949087
602,6.895073719819388
603,6.969795966213431
604,6.972982048774906
605,7.145597625478108
606,7.014238916217714
607,6.984603916184204
608,6.88235776500248
609,6.9391927782534175
610,6.966005168708268
611,6.885351691511564
612,6.845632666520267
613,6.856254922367275
614,6.917444517735071
615,6.8986038771197915
616,6.855668997150813
617,6.725204766057654
618,6.773349574456895
619,6.719206946941275
620,6.693917903720286
621,6.649228088991983
622,6.662220728985471
623,6.7269634456843646
624,6.687135925185084
625,6.970778473361331
626,7.017245505841049
627,7.0273231172714015
628,6.987177263016036
629,6.958944559733165
630,6.998405067855062
631,7.022850872269987
632,7.0797454521105845
633,7.044247362148406
634,7.019131597809388
635,7.065544041937516
636,7.109791637417065
637,7.0736155617306595
638,7.000535296580907
639,6.9854622419724235
640,6.998821140025911
641,7.0621446032121105
642,7.064700394113623
643,7.133729934586937
644,7.07436403100766
645,7.01070389541639
646,7.024960936785708
647,7.08491457234917
648,7.085522901343056
649,7.0858102775990135
650,7.105684134500445
651,7.124658593933641
652,7.076086487289201
653,7.1155563166732945
654,7.13311354732149
655,7.1203525997221355
656,7.169386914089979
657,7.132030753458116
658,7.150858038693571
659,7.145994116786404
660,7.122002222441042
661,7.09710324456539
662,7.116970623869944
663,7.093077888777192
664,7.085052122434632
665,7.125798317468965
666,7.123997377626071
667,7.1364324901325675
668,7.123373788875247
669,7.137829658416195
670,6.926387231612544
671,6.863272022665113
672,6.77722535774367
673,6.763670260642133
674,6.623563699667037
675,6.648059661685856
676,6.5945022039814605
677,6.536821792053039
678,6.563900564052191
679,6.579014547450958
680,6.581078023671483
681,6.6126307063815615
682,6.666273297430221
683,6.6685383683515695
684,6.606875615530303
685,6.613863184022904
686,6.703249212385357
687,6.682725196047029
688,6.714840109144287
689,6.737720756673882
690,6.903405446362598
691,7.05686596903617
692,7.0317542980840155
693,6.980835452145002
694,7.042057742316687
695,7.067509633682289
696,7.06359030342326
697,6.894057011463139
698,7.005101396049423
699,6.987596893445406
700,6.8863071847833774
701,6.830157673998542
702,6.8332163690794125
703,6.727410177669554
704,6.7385997362013
705,6.716137548215673
706,6.796384279995874
707,6.829814419687366
708,6.822287425627027
709,6.816242272212826
710,6.828692857142855
711,6.826798237718855
712,7.110977758344014
713,7.122166075247806
714,7.104443278780811
715,7.140106788795177
716,7.110648208119336
717,7.10610064219286
718,7.0667076955913855
719,7.06504157682595
720,7.086944760279496
721,7.085658262345079
722,7.078284340838696
723,7.117787775247301
724,7.339687023591991
725,7.46220853878657
726,7.45658358308474
727,7.491581222158009
728,7.468444888756012
729,7.492362543821333
730,7.468409616290683
731,7.5823007896900165
732,7.656413868983584
733,7.999331133445108
734,7.997904331175482
735,7.951086023392818
736,7.938533674846377
737,7.8558189061241235
738,7.908723040622447
739,8.004089503171024
740,8.119923478233243
741,8.278805766087482
742,8.228393668079375
743,8.111174476078576
744,8.07422614906175
745,8.107343139189762
746,8.109740124320982
747,8.207203676105674
748,8.190044529801328
749,8.255649419498441
750,8.580675754795145
751,8.631634607897867
752,8.516832291666663
753,8.458596041361494
754,8.508437541961667
755,8.484722083218886
756,8.594132137428536
757,8.585264360119048
758,8.627649171199495
759,9.07217412366413
760,9.035460534998512
761,8.9294454173695
762,9.030687177251705
763,9.01752787717174
764,8.876404551571275
765,8.770480889948589
766,8.893395635418669
767,8.970552990071738
768,9.0441905090437
769,8.843967210233783
770,8.87732048828365
771,8.764566533017538
772,8.604870690320038
773,8.518313638737089
774,8.475897067937398
775,8.460729359604068
776,8.577030605316164
777,8.70334988622913
778,8.651682217261904
779,8.682967750871928
780,8.692354016619058
781,8.876026929694891
782,8.988095828525607
783,8.980141189790979
784,9.0139356020215
785,9.091917452280178
786,9.270764443678418
787,9.065651677497979
788,9.113660022911738
789,9.107670846275088
790,9.09686525814777
791,9.24578064114253
792,9.623462826274691
793,9.889900176229931
794,10.124416696666533
795,9.988276839481836
796,9.883357563421464
797,9.953208595675504
798,9.961033963775641
799,9.969257820489663
800,10.155313192346364
801,10.142466101482928
802,10.16290135874218
803,10.252906041304264
804,10.366896152983776
805,10.438421874999998
806,10.438509376525875
807,10.481002470543265
808,10.832982748730979
809,11.135635413101166
810,11.136111786974183
811,11.611862963097506
812,11.702431725171083
813,11.714695285738983
814,11.6168495664147
815,11.402649909834977
816,11.485863776468852
817,11.689637313541976
818,11.685031685867134
819,11.629663698252328
820,11.599754728021962
821,11.510728095104591
822,11.501059052111923
823,11.525954936248535
824,11.616967484634985
825,11.810793035384437
826,11.892204379248238
827,11.931585227964794
828,12.008610342423468
829,12.029656939393693
830,12.023668515125037
831,11.887208899295139
832,11.675831433840747
833,11.3536909890234
834,11.419794267757668
835,11.770050511559013
836,11.930512420109888
837,12.056535864191199
838,12.175682215010431
839,12.156420686064845
840,12.060874280258
841,12.183396197289309
842,12.241787884961157
843,12.347354512331224
844,12.52637150345865
845,12.663427713514396
846,12.872744959518906
847,12.920420322460895
848,12.87206787182339
849,12.909241878352086
850,12.920319973512134
851,13.058968820070824
852,13.23025036953655
853,13.332784198680294
854,13.520189374106268
855,13.57974941167949
856,13.527154754647759
857,13.559315142340893
858,13.701077577714294
859,13.639467377185307
860,13.530639672355385
861,13.540474173423918
862,13.566722279384091
863,13.217458705647797
864,13.032298273250042
865,13.16475959449578
866,13.35754244851007
867,13.400346325193132
868,13.215449864438988
869,12.964026017871632
870,12.919363808767876
871,13.15913218535771
872,13.231875372664133
873,13.029637872023812
874,13.1870618200232
875,13.119726442821449
876,13.053827928720194
877,13.055612816020421
878,13.065486060233336
879,12.963267653725522
880,12.74223454208677
881,12.87028937780152
882,12.83158437293219
883,12.790944795713383
884,12.567143128207375
885,12.60792070787078
886,12.703121063202147
887,12.808523395550376
888,12.714203663152366
889,12.822967143437218
890,12.966256995411523
891,13.055459882295693
892,12.942384936677845
893,12.690777960526004
894,12.819587518024447
895,13.08051922086671
896,13.083161223709624
897,13.03789607087544
898,13.04062091603809
899,13.066987130552622
900,12.910420615651756
901,12.864616645661727
902,12.813715522083966
903,12.784337745339528
904,12.743782171361348
905,12.642490024042075
906,12.062735144438328
907,12.354851778091213
908,12.509719042787653
909,12.3958008364087
910,12.580013036400931
911,12.621275159364997
912,12.720537099583677
913,12.51868704829952
914,12.385552423359098
915,12.181258284123743
916,11.70712503543623
917,11.674230043603998
918,11.765003930979043
919,11.744780706895442
920,11.567381417871358
921,11.493730513721045
922,11.226766484606657
923,11.343815961041528
924,11.704199094605398
925,11.824340844647853
926,12.116564946540953
927,12.42055562755383
928,12.322676072753863
929,12.2739952671977
930,12.196671254256058
931,12.140836021188466
932,11.912557966596298
933,11.802956904300917
934,11.70447207858418
935,11.70362398931074
936,11.85316620542284
937,11.971869284369863
938,11.957753227995305
939,11.719207159827583
940,11.607174776724413
941,11.437153701563041
942,11.283930324259257
943,10.745590321985876
944,10.878970266750876
945,10.928915877728231
946,10.764366310473848
947,10.900513368724646
948,10.992247534645918
949,11.017680376404046
950,11.043079603731062
951,10.776519303498956
952,10.475075541836878
953,10.674070096955983
954,10.863939012354887
955,11.023824197628796
956,11.352210404918305
957,11.487358563903017
958,11.61945471317912
959,11.595055056555172
960,11.641116657806338
961,11.756927075895607
962,11.516212732143673
963,11.301691411042588
964,11.325437291113538
965,11.348147368803485
966,11.059683107539588
967,10.980066308749203
968,10.770865773364475
969,10.401379434862587
970,10.593520043182373
971,10.817919629782718
972,10.737997881793973
973,10.990459069068262
974,10.956790915903492
975,11.044283303816583
976,10.96031793489002
977,10.960516876054456
978,10.801373367586589
979,10.614133132937592
980,10.343929732958474
981,10.444835877840863
982,10.38297791648592
983,10.609822378667193
984,10.53460379508335
985,10.355537084960938
986,10.449649476396468
987,10.456346069435842
988,10.514308680171062
989,10.522259495672415
990,10.492625123533433
991,10.590027999117329
992,10.84267883224033
993,11.187711962847477
994,11.005050841781758
995,10.9658773998321
996,11.126228788048257
997,11.017617718343557
998,11.000519827443348
999,11.141862168114043
1000,11.14928868061715
1001,11.14156007338933
1002,11.400697223236445
1003,11.51730765298659
1004,11.352016542658726
1005,11.3209465338934
1006,10.949398870086664
1007,10.44026335677192
1008,10.38058893235524
1009,10.22860594797134
1010,10.065234888044994
1011,10.14868841457367
1012,10.1886834900856
1013,10.06544052888022
1014,9.993910443723777
1015,9.861664641178985
1016,9.682216756065307
1017,9.66962914049815
1018,9.845647847797755
1019,9.905612665112818
1020,9.897049542172747
1021,9.812505798571452
1022,9.690662223647886
1023,9.554958896042047
1024,9.599901256602141
1025,9.40738215342325
1026,9.114615973545252
1027,8.795074235770814
1028,9.00000465457553
1029,9.350417674287158
1030,9.447785527545015
1031,9.425141530902131
1032,9.285388969690832
1033,9.380612520983732
1034,9.33590525810756
1035,9.322309170399746
1036,9.286738603434019
1037,9.24260235157509
1038,9.256403876491252
1039,9.1198565294983
1040,9.210451779252622
1041,9.283128615568469
1042,9.451500875634999
1043,9.67367289589473
1044,9.772825691304885
1045,9.954054381073853
1046,9.920010771350265
1047,9.930168718451547
1048,9.784597467844826
1049,9.69712757360064
1050,9.70115041986193
1051,9.83722103274663
1052,9.925836423120044
1053,9.891063843141279
1054,9.841667121823631
1055,9.875589505693652
1056,9.828083712100986
1057,9.852756588063915
1058,9.73404523203108
1059,9.657634750270839
1060,9.534218616095039
1061,9.284512061492306
1062,9.307709347732812
1063,9.42049217063207
1064,9.648597591622673
1065,9.893703796630435
1066,10.364469162782038
1067,10.862166017464233
1068,10.893183259273986
1069,10.447642880939302
1070,10.27918396193792
1071,10.325912123394009
1072,10.363039684036803
1073,10.166213198938822
1074,9.54345274407069
1075,9.654622079236171
1076,9.632818307204477
1077,9.613408366757353
1078,9.415638161913556
1079,9.542343818820333
1080,9.473362914105914
1081,9.431528168900133
1082,9.232028231154963
1083,9.2709728992477
1084,9.329028951543343
1085,9.337079952476406
1086,9.284614794839127
1087,9.1807009823195
1088,8.90618551939805
1089,9.155664699089337
1090,9.08221420270736
1091,8.781287725199597
1092,8.648457066945493
1093,8.621423372669128
1094,8.669433614721068
1095,9.03838074487263
1096,9.494616857657354
1097,9.370136330350242
1098,9.297054118831811
1099,9.238482622333514
1100,9.044178358068919
1101,8.993285306594476
1102,9.057204744069443
1103,9.06711257693179
1104,9.002179709146894
1105,8.938614857093189
1106,8.982564429716085
1107,8.72503179723649
1108,8.683758956019087
1109,8.527974862788978
1110,8.134540623099456
1111,8.411309445826205
1112,8.478477083333335
1113,8.499340165964764
1114,8.501987709108985
1115,8.573656536204995
1116,8.527734672619045
1117,8.628814892399273
1118,8.51641151385837
1119,8.434132816800618
1120,8.603073805874873
1121,8.473139688435815
1122,8.135306793498993
1123,7.732115884170073
1124,7.8766370862097945
1125,8.193132979106904
1126,8.220815839258826
1127,8.284012046273551
1128,8.251698368599298
1129,8.132517041735415
1130,8.163915028762817
1131,8.187541626103714
1132,8.215338186645505
1133,8.246937929598484
1134,8.185085857087092
1135,8.111435942400064
1136,7.967764004246396
1137,7.7389074539025575
1138,7.424032624627396
1139,7.34145200123787
1140,7.068899555583226
1141,6.877206658008771
1142,6.57036869571247
1143,6.603616639924429
1144,6.378384678770249
1145,6.297417867847745
1146,5.947854749046053
1147,4.923402235782509
1148,5.242872917556767
1149,5.445169056823519
1150,5.494290434010826
1151,5.277027266736263
1152,5.182685287198705
1153,5.181746105013199
1154,5.148382623442013
1155,5.0592162444744835
1156,4.9492199076803916
1157,4.7605488186927065
1158,4.779380452846345
1159,5.208146013346175
1160,5.2810773698398075
1161,5.151273036114379
1162,4.952527426362969
1163,4.883768292649588
1164,4.829991999880473
1165,4.73488558935438
1166,4.754470369584219
1167,4.772930208333334
1168,4.565860271112124
1169,4.431419333243371
1170,4.415334127147994
1171,4.371428063861531
1172,4.534521898711295
1173,4.927193357996716
1174,5.0491610664804005
1175,5.024009527714912
1176,5.1241982337268706
1177,5.277910541900004
1178,5.386543506027406
1179,5.753078832181296
1180,5.961129156105859
1181,6.1455875635676955
1182,5.899955445616347
1183,6.057867976872127
1184,6.215245652397561
1185,6.163340078359099
1186,6.1149271440300765
1187,5.863361938821409
1188,5.924590493753978
1189,6.315850794437666
1190,6.308570732647275
1191,6.016889868512781
1192,5.985033727470656
1193,6.006061860509959
1194,6.218712977224064
1195,6.519190099589032
1196,6.483328753198899
1197,6.146135654867261
1198,6.172635470420937
1199,6.078626867520534
1200,5.919172757036773
1201,5.90688850221689
1202,5.783978692502654
1203,5.6897821363789705
1204,5.900706820008658
1205,6.185595079702454
1206,6.34946859866778
1207,6.314983399709824
1208,6.258414459677047
1209,6.259650193950372
1210,6.037946182416524
1211,5.839286609202103
1212,5.73835107415641
1213,5.8205868532453255
1214,5.782428984597202
1215,5.874678282379795
1216,5.8610345426784765
1217,5.675902061417816
1218,5.606177722013566
1219,5.4875821896848285
1220,5.498344392406374
1221,5.481455960119339
1222,5.547938593149421
1223,5.616874205881022
1224,5.922081722180184
1225,6.019364603612738
1226,6.296916610745159
1227,6.530536016316362
1228,6.517371029585602
1229,6.810386006691343
1230,7.054021825084791
1231,7.184183341106846
1232,7.075021520117698
1233,7.094119070620007
1234,7.0428726397885235
1235,7.034214906496575
1236,7.507464625590808
1237,7.9003852104028045
1238,7.900863100263051
1239,7.751018262309118
1240,7.650050574700036
1241,7.977828504228592
1242,8.109207787393382
1243,8.188778093011035
1244,7.988333167950313
1245,8.037518956225261
1246,7.953858624680837
1247,7.670303494119641
1248,7.427280686041388
1249,7.464942046858011
1250,7.602604620011651
1251,7.399501879008605
1252,7.387815615962797
1253,7.368376927552907
1254,7.504408735640842
1255,7.579262784655892
1256,7.783877879794437
1257,7.880564450168612
1258,7.677667157729468
1259,7.503244489458353
1260,7.535679851625834
1261,7.522391749747596
1262,7.626111455885571
1263,7.935344908491772
1264,7.802628219329742
1265,7.786148888519829
1266,7.572403747383758
1267,7.444014412761868
1268,7.481791436368702
1269,7.406776292085648
1270,7.70434325653712
1271,8.374615185857946
1272,8.74637305661226
1273,8.656864775523893
1274,8.643805666208795
1275,8.732666910210309
1276,9.033827097649388
1277,9.155522360206785
1278,9.240016655982902
1279,9.016521983746127
1280,8.804697576515263
1281,8.706771190315694
1282,8.89260517524565
1283,9.169979811911146
1284,9.139470829606765
1285,9.26977364791069
1286,9.656305531391268
1287,9.971268354172183
1288,9.892869414679208
1289,9.466751188618797
1290,9.201705002052615
1291,9.303331680329643
1292,9.326104173767343
1293,9.272105249091188
1294,9.245356460813491
1295,9.242020562308587
1296,9.269355097378437
1297,9.303059841200469
1298,9.285429659686008
1299,9.201577858322107
1300,9.268503557897287
1301,9.304656459683903
1302,9.27852565630065
1303,9.295945936811538
1304,9.298235529802403
1305,9.27563542570704
1306,9.218665614452055
1307,9.24770622858045
1308,9.01740182686761
1309,9.062447261604335
1310,9.245445449776538
1311,9.32091334720793
1312,9.373775336907396
1313,9.456212083276107
1314,9.877921176942191
1315,10.205560198688499
1316,10.419836252880096
1317,10.471182883930199
1318,10.595065409583137
1319,10.613657962264707
1320,10.460123719387962
1321,10.491099891559658
1322,10.485810861916006
1323,10.373071668497717
1324,10.354508124446872
1325,10.097030820901054
1326,9.959424584261575
1327,10.107849082597086
1328,10.141860833009078
1329,10.265155123233797
1330,10.155120291964206
1331,10.041605598728244
1332,9.985352276711241
1333,9.95976129252116
1334,9.6734879295667
1335,9.495605638590314
1336,9.301898492731606
1337,8.927123118609476
1338,9.16294939497163
1339,9.310041281079783
1340,9.247075524149052
1341,9.241150669330073
1342,9.09534547459945
1343,9.26632938233229
1344,9.38957653059779
1345,9.253386938937046
1346,9.235436171957462
1347,9.396315176328027
1348,9.617221421518785
1349,9.507746544183995
1350,9.494233201090497
